country,date,confirmed
Trinidad And Tobago,July 9 2020,133
Trinidad And Tobago,July 10 2020,133
Trinidad And Tobago,July 11 2020,133
Trinidad And Tobago,July 12 2020,133
Trinidad And Tobago,July 13 2020,133
Trinidad And Tobago,July 14 2020,133
Trinidad And Tobago,July 15 2020,133
Trinidad And Tobago,July 16 2020,133
Trinidad And Tobago,July 17 2020,136
Trinidad And Tobago,July 18 2020,137
Trinidad And Tobago,July 19 2020,137
Trinidad And Tobago,July 20 2020,137
Trinidad And Tobago,July 21 2020,139
Trinidad And Tobago,July 22 2020,141
Trinidad And Tobago,July 23 2020,141
Trinidad And Tobago,July 24 2020,142
Trinidad And Tobago,July 25 2020,147
Trinidad And Tobago,July 26 2020,147
Trinidad And Tobago,July 27 2020,148
Trinidad And Tobago,July 28 2020,153
Trinidad And Tobago,July 29 2020,156
Trinidad And Tobago,July 30 2020,164
Trinidad And Tobago,July 31 2020,169
Trinidad And Tobago,August 1 2020,173
Trinidad And Tobago,August 2 2020,182
Trinidad And Tobago,August 3 2020,182
Trinidad And Tobago,August 4 2020,194
Trinidad And Tobago,August 5 2020,199
Trinidad And Tobago,August 6 2020,210
Trinidad And Tobago,August 7 2020,225
Trinidad And Tobago,August 8 2020,275
Trinidad And Tobago,August 9 2020,279
Trinidad And Tobago,August 10 2020,281
Trinidad And Tobago,August 11 2020,300
Trinidad And Tobago,August 12 2020,326
Trinidad And Tobago,August 13 2020,404
Trinidad And Tobago,August 14 2020,426
Trinidad And Tobago,August 15 2020,497
Trinidad And Tobago,August 16 2020,552
Trinidad And Tobago,August 17 2020,588
Trinidad And Tobago,August 18 2020,629
Trinidad And Tobago,August 19 2020,686
Trinidad And Tobago,August 20 2020,767
Trinidad And Tobago,August 21 2020,864
Trinidad And Tobago,August 22 2020,930
Trinidad And Tobago,August 23 2020,1007
Trinidad And Tobago,August 24 2020,1099
Trinidad And Tobago,August 25 2020,1252
Trinidad And Tobago,August 26 2020,1411
Trinidad And Tobago,August 27 2020,1429
Trinidad And Tobago,August 28 2020,1554
Trinidad And Tobago,August 29 2020,1645
Trinidad And Tobago,August 30 2020,1683
Trinidad And Tobago,August 31 2020,1759
Trinidad And Tobago,September 1 2020,1797
Trinidad And Tobago,September 2 2020,1920
Trinidad And Tobago,September 3 2020,1984
Trinidad And Tobago,September 4 2020,2040
Trinidad And Tobago,September 5 2020,2230
Trinidad And Tobago,September 6 2020,2250
Trinidad And Tobago,September 7 2020,2277
Trinidad And Tobago,September 8 2020,2391
Trinidad And Tobago,September 9 2020,2588
Trinidad And Tobago,September 10 2020,2698
Trinidad And Tobago,September 11 2020,2825
Trinidad And Tobago,September 12 2020,2993
Trinidad And Tobago,September 13 2020,3042
Trinidad And Tobago,September 14 2020,3141
Trinidad And Tobago,September 15 2020,3223
Trinidad And Tobago,September 16 2020,3327
Trinidad And Tobago,September 17 2020,3434
Trinidad And Tobago,September 18 2020,3651
Trinidad And Tobago,September 19 2020,3853
Trinidad And Tobago,September 20 2020,3901
Trinidad And Tobago,September 21 2020,3945
Trinidad And Tobago,September 22 2020,4026
Trinidad And Tobago,September 23 2020,4136
Trinidad And Tobago,September 24 2020,4235
Trinidad And Tobago,September 25 2020,4277
Trinidad And Tobago,September 26 2020,4312
Trinidad And Tobago,September 27 2020,4362
Trinidad And Tobago,September 28 2020,4386
Trinidad And Tobago,September 29 2020,4463
Trinidad And Tobago,September 30 2020,4531
Trinidad And Tobago,October 1 2020,4570
Trinidad And Tobago,October 2 2020,4629
Trinidad And Tobago,October 3 2020,4715
Trinidad And Tobago,October 4 2020,4763
Trinidad And Tobago,October 5 2020,4767
Trinidad And Tobago,October 6 2020,4846
Trinidad And Tobago,October 7 2020,4887
Trinidad And Tobago,October 8 2020,4963
Trinidad And Tobago,October 9 2020,5021
Trinidad And Tobago,October 10 2020,5043
Trinidad And Tobago,October 11 2020,5043
Trinidad And Tobago,October 12 2020,5116
Trinidad And Tobago,October 13 2020,5127
Trinidad And Tobago,October 14 2020,5154
Trinidad And Tobago,October 15 2020,5194
Trinidad And Tobago,October 16 2020,5241
Trinidad And Tobago,October 17 2020,5281
Trinidad And Tobago,October 18 2020,5297
Trinidad And Tobago,October 19 2020,5298
Trinidad And Tobago,October 20 2020,5333
Trinidad And Tobago,October 21 2020,5392
Trinidad And Tobago,October 22 2020,5446
Trinidad And Tobago,October 23 2020,5487
Trinidad And Tobago,October 24 2020,5503
Trinidad And Tobago,October 25 2020,5511
Trinidad And Tobago,October 26 2020,5535
Trinidad And Tobago,October 27 2020,5568
Trinidad And Tobago,October 28 2020,5594
Trinidad And Tobago,October 29 2020,5636
Trinidad And Tobago,October 30 2020,5668
Trinidad And Tobago,October 31 2020,5692
Trinidad And Tobago,November 1 2020,5704
Trinidad And Tobago,November 2 2020,5704
Trinidad And Tobago,November 3 2020,5754
Trinidad And Tobago,November 4 2020,5764
Trinidad And Tobago,November 5 2020,5774
Trinidad And Tobago,November 6 2020,5798
Trinidad And Tobago,November 7 2020,5838
Trinidad And Tobago,November 8 2020,5849
Trinidad And Tobago,November 9 2020,5849
Trinidad And Tobago,November 10 2020,5880
Trinidad And Tobago,November 11 2020,5904
Trinidad And Tobago,November 12 2020,5930
Trinidad And Tobago,November 13 2020,5980
Trinidad And Tobago,November 14 2020,6077
Trinidad And Tobago,November 15 2020,6080
Trinidad And Tobago,November 16 2020,6096
Trinidad And Tobago,November 17 2020,6135
Trinidad And Tobago,November 18 2020,6180
Trinidad And Tobago,November 19 2020,6233
Trinidad And Tobago,November 20 2020,6261
Trinidad And Tobago,November 21 2020,6324
Trinidad And Tobago,November 22 2020,6450
Trinidad And Tobago,November 23 2020,6475
Trinidad And Tobago,November 24 2020,6488
Trinidad And Tobago,November 25 2020,6503
Trinidad And Tobago,November 26 2020,6570
Trinidad And Tobago,November 27 2020,6586
Trinidad And Tobago,November 28 2020,6630
Trinidad And Tobago,November 29 2020,6660
Trinidad And Tobago,November 30 2020,6669
Trinidad And Tobago,December 1 2020,6685
Trinidad And Tobago,December 2 2020,6704
Trinidad And Tobago,December 3 2020,6725
Trinidad And Tobago,December 4 2020,6735
Trinidad And Tobago,December 5 2020,6751
Trinidad And Tobago,December 6 2020,6767
Trinidad And Tobago,December 7 2020,6775
Trinidad And Tobago,December 8 2020,6782
Trinidad And Tobago,December 9 2020,6808
Trinidad And Tobago,December 10 2020,6833
Trinidad And Tobago,December 11 2020,6852
Trinidad And Tobago,December 12 2020,6864
Trinidad And Tobago,December 13 2020,6879
Trinidad And Tobago,December 14 2020,6885
Trinidad And Tobago,December 15 2020,6900
Trinidad And Tobago,December 16 2020,6917
Trinidad And Tobago,December 17 2020,6940
Trinidad And Tobago,December 18 2020,6955
Trinidad And Tobago,December 19 2020,6974
Trinidad And Tobago,December 20 2020,7000
Trinidad And Tobago,December 21 2020,7012
Trinidad And Tobago,December 22 2020,7024
Trinidad And Tobago,December 23 2020,7071
Trinidad And Tobago,December 24 2020,7089
Trinidad And Tobago,December 25 2020,7097
Trinidad And Tobago,December 26 2020,7104
Trinidad And Tobago,December 27 2020,7112
Trinidad And Tobago,December 28 2020,7115
Trinidad And Tobago,December 29 2020,7127
Trinidad And Tobago,December 30 2020,7132
Trinidad And Tobago,December 31 2020,7150
Trinidad And Tobago,January 1 2021,7158
Trinidad And Tobago,January 2 2021,7162
Trinidad And Tobago,January 3 2021,7168
Trinidad And Tobago,January 4 2021,7178
Trinidad And Tobago,January 5 2021,7186
Trinidad And Tobago,January 6 2021,7196
Trinidad And Tobago,January 7 2021,7210
Trinidad And Tobago,January 8 2021,7219
Trinidad And Tobago,January 9 2021,7244
Trinidad And Tobago,January 10 2021,7265
Trinidad And Tobago,January 11 2021,7273
Trinidad And Tobago,January 12 2021,7286
Trinidad And Tobago,January 13 2021,7305
Trinidad And Tobago,January 14 2021,7320
Trinidad And Tobago,January 15 2021,7343
Trinidad And Tobago,January 16 2021,7370
Trinidad And Tobago,January 17 2021,7393
Trinidad And Tobago,January 18 2021,7399
Trinidad And Tobago,January 19 2021,7415
Trinidad And Tobago,January 20 2021,7430
Trinidad And Tobago,January 21 2021,7450
Trinidad And Tobago,January 22 2021,7456
Trinidad And Tobago,January 23 2021,7462
Trinidad And Tobago,January 24 2021,7473
Trinidad And Tobago,January 25 2021,7490
Trinidad And Tobago,January 26 2021,7496
Trinidad And Tobago,January 27 2021,7509
Trinidad And Tobago,January 28 2021,7520
Trinidad And Tobago,January 29 2021,7533
Trinidad And Tobago,January 30 2021,7542
Trinidad And Tobago,January 31 2021,7564
Trinidad And Tobago,February 1 2021,7566
Trinidad And Tobago,February 2 2021,7578
Trinidad And Tobago,February 3 2021,7586
Trinidad And Tobago,February 4 2021,7607
Trinidad And Tobago,February 5 2021,7607
Trinidad And Tobago,February 6 2021,7612
Trinidad And Tobago,February 7 2021,7616
Trinidad And Tobago,February 8 2021,7616
Trinidad And Tobago,February 9 2021,7617
Trinidad And Tobago,February 10 2021,7631
Trinidad And Tobago,February 11 2021,7632
Trinidad And Tobago,February 12 2021,7637
Trinidad And Tobago,February 13 2021,7642
Trinidad And Tobago,February 14 2021,7642
Trinidad And Tobago,February 15 2021,7646
Trinidad And Tobago,February 16 2021,7656
Trinidad And Tobago,February 17 2021,7663
Trinidad And Tobago,February 18 2021,7666
Trinidad And Tobago,February 19 2021,7666
Trinidad And Tobago,February 20 2021,7676
Trinidad And Tobago,February 21 2021,7680
Trinidad And Tobago,February 22 2021,7682
Trinidad And Tobago,February 23 2021,7686
Trinidad And Tobago,February 24 2021,7690
Trinidad And Tobago,February 25 2021,7697
Trinidad And Tobago,February 26 2021,7704
Trinidad And Tobago,February 27 2021,7705
Trinidad And Tobago,February 28 2021,7713
Trinidad And Tobago,March 1 2021,7716
Trinidad And Tobago,March 2 2021,7717
Trinidad And Tobago,March 3 2021,7723
Trinidad And Tobago,March 4 2021,7727
Trinidad And Tobago,March 5 2021,7729
Trinidad And Tobago,March 6 2021,7732
Trinidad And Tobago,March 7 2021,7736
Trinidad And Tobago,March 8 2021,7736
Trinidad And Tobago,March 9 2021,7736
Trinidad And Tobago,March 10 2021,7743
Trinidad And Tobago,March 11 2021,7753
Trinidad And Tobago,March 12 2021,7759
Trinidad And Tobago,March 13 2021,7769
Trinidad And Tobago,March 14 2021,7783
Trinidad And Tobago,March 15 2021,7788
Trinidad And Tobago,March 16 2021,7790
Trinidad And Tobago,March 17 2021,7807
Trinidad And Tobago,March 18 2021,7812
Trinidad And Tobago,March 19 2021,7821
Trinidad And Tobago,March 20 2021,7839
Trinidad And Tobago,March 21 2021,7855
Trinidad And Tobago,March 22 2021,7861
Trinidad And Tobago,March 23 2021,7865
Trinidad And Tobago,March 24 2021,7903
Trinidad And Tobago,March 25 2021,7924
Trinidad And Tobago,March 26 2021,7939
Trinidad And Tobago,March 27 2021,7954
Trinidad And Tobago,March 28 2021,7977
Trinidad And Tobago,March 29 2021,7986
Trinidad And Tobago,March 30 2021,8004
Trinidad And Tobago,March 31 2021,8026
Trinidad And Tobago,April 1 2021,8072
Trinidad And Tobago,April 2 2021,8116
Trinidad And Tobago,April 3 2021,8136
Trinidad And Tobago,April 4 2021,8178
Trinidad And Tobago,April 5 2021,8192
Trinidad And Tobago,April 6 2021,8214
Trinidad And Tobago,April 7 2021,8235
Trinidad And Tobago,April 8 2021,8276
Trinidad And Tobago,April 9 2021,8323
Trinidad And Tobago,April 10 2021,8382
Trinidad And Tobago,April 11 2021,8404
Trinidad And Tobago,April 12 2021,8441
Tunisia,January 22 2020,0
Tunisia,January 23 2020,0
Tunisia,January 24 2020,0
Tunisia,January 25 2020,0
Tunisia,January 26 2020,0
Tunisia,January 27 2020,0
Tunisia,January 28 2020,0
Tunisia,January 29 2020,0
Tunisia,January 30 2020,0
Tunisia,January 31 2020,0
Tunisia,February 1 2020,0
Tunisia,February 2 2020,0
Tunisia,February 3 2020,0
Tunisia,February 4 2020,0
Tunisia,February 5 2020,0
Tunisia,February 6 2020,0
Tunisia,February 7 2020,0
Tunisia,February 8 2020,0
Tunisia,February 9 2020,0
Tunisia,February 10 2020,0
Tunisia,February 11 2020,0
Tunisia,February 12 2020,0
Tunisia,February 13 2020,0
Tunisia,February 14 2020,0
Tunisia,February 15 2020,0
Tunisia,February 16 2020,0
Tunisia,February 17 2020,0
Tunisia,February 18 2020,0
Tunisia,February 19 2020,0
Tunisia,February 20 2020,0
Tunisia,February 21 2020,0
Tunisia,February 22 2020,0
Tunisia,February 23 2020,0
Tunisia,February 24 2020,0
Tunisia,February 25 2020,0
Tunisia,February 26 2020,0
Tunisia,February 27 2020,0
Tunisia,February 28 2020,0
Tunisia,February 29 2020,0
Tunisia,March 1 2020,0
Tunisia,March 2 2020,0
Tunisia,March 3 2020,0
Tunisia,March 4 2020,1
Tunisia,March 5 2020,1
Tunisia,March 6 2020,1
Tunisia,March 7 2020,1
Tunisia,March 8 2020,2
Tunisia,March 9 2020,2
Tunisia,March 10 2020,5
Tunisia,March 11 2020,7
Tunisia,March 12 2020,7
Tunisia,March 13 2020,16
Tunisia,March 14 2020,18
Tunisia,March 15 2020,18
Tunisia,March 16 2020,20
Tunisia,March 17 2020,24
Tunisia,March 18 2020,29
Tunisia,March 19 2020,39
Tunisia,March 20 2020,54
Tunisia,March 21 2020,60
Tunisia,March 22 2020,75
Tunisia,March 23 2020,89
Tunisia,March 24 2020,114
Tunisia,March 25 2020,173
Tunisia,March 26 2020,197
Tunisia,March 27 2020,227
Tunisia,March 28 2020,278
Tunisia,March 29 2020,312
Tunisia,March 30 2020,312
Tunisia,March 31 2020,394
Tunisia,April 1 2020,423
Tunisia,April 2 2020,455
Tunisia,April 3 2020,495
Tunisia,April 4 2020,553
Tunisia,April 5 2020,574
Tunisia,April 6 2020,596
Tunisia,April 7 2020,623
Tunisia,April 8 2020,628
Tunisia,April 9 2020,643
Tunisia,April 10 2020,671
Tunisia,April 11 2020,685
Tunisia,April 12 2020,707
Tunisia,April 13 2020,726
Tunisia,April 14 2020,747
Tunisia,April 15 2020,780
Tunisia,April 16 2020,822
Tunisia,April 17 2020,864
Tunisia,April 18 2020,864
Tunisia,April 19 2020,879
Tunisia,April 20 2020,884
Tunisia,April 21 2020,884
Tunisia,April 22 2020,909
Tunisia,April 23 2020,918
Tunisia,April 24 2020,922
Tunisia,April 25 2020,939
Tunisia,April 26 2020,949
Tunisia,April 27 2020,967
Tunisia,April 28 2020,975
Tunisia,April 29 2020,980
Tunisia,April 30 2020,994
Tunisia,May 1 2020,998
Tunisia,May 2 2020,1009
Tunisia,May 3 2020,1013
Tunisia,May 4 2020,1018
Tunisia,May 5 2020,1022
Tunisia,May 6 2020,1025
Tunisia,May 7 2020,1026
Tunisia,May 8 2020,1030
Tunisia,May 9 2020,1032
Tunisia,May 10 2020,1032
Tunisia,May 11 2020,1032
Tunisia,May 12 2020,1032
Tunisia,May 13 2020,1032
Tunisia,May 14 2020,1032
Tunisia,May 15 2020,1035
Tunisia,May 16 2020,1037
Tunisia,May 17 2020,1037
Tunisia,May 18 2020,1043
Tunisia,May 19 2020,1044
Tunisia,May 20 2020,1045
Tunisia,May 21 2020,1046
Tunisia,May 22 2020,1048
Tunisia,May 23 2020,1048
Tunisia,May 24 2020,1051
Tunisia,May 25 2020,1051
Tunisia,May 26 2020,1051
Tunisia,May 27 2020,1051
Tunisia,May 28 2020,1068
Tunisia,May 29 2020,1071
Tunisia,May 30 2020,1076
Tunisia,May 31 2020,1077
Tunisia,June 1 2020,1084
Tunisia,June 2 2020,1086
Tunisia,June 3 2020,1087
Tunisia,June 4 2020,1087
Tunisia,June 5 2020,1087
Tunisia,June 6 2020,1087
Tunisia,June 7 2020,1087
Tunisia,June 8 2020,1087
Tunisia,June 9 2020,1087
Tunisia,June 10 2020,1087
Tunisia,June 11 2020,1087
Tunisia,June 12 2020,1093
Tunisia,June 13 2020,1094
Tunisia,June 14 2020,1096
Tunisia,June 15 2020,1110
Tunisia,June 16 2020,1125
Tunisia,June 17 2020,1128
Tunisia,June 18 2020,1132
Tunisia,June 19 2020,1146
Tunisia,June 20 2020,1156
Tunisia,June 21 2020,1157
Tunisia,June 22 2020,1159
Tunisia,June 23 2020,1159
Tunisia,June 24 2020,1160
Tunisia,June 25 2020,1162
Tunisia,June 26 2020,1164
Tunisia,June 27 2020,1168
Tunisia,June 28 2020,1169
Tunisia,June 29 2020,1172
Tunisia,June 30 2020,1174
Tunisia,July 1 2020,1175
Tunisia,July 2 2020,1178
Tunisia,July 3 2020,1181
Tunisia,July 4 2020,1186
Tunisia,July 5 2020,1188
Tunisia,July 6 2020,1199
Tunisia,July 7 2020,1205
Tunisia,July 8 2020,1221
Tunisia,July 9 2020,1231
Tunisia,July 10 2020,1240
Tunisia,July 11 2020,1245
Tunisia,July 12 2020,1263
Tunisia,July 13 2020,1302
Tunisia,July 14 2020,1306
Tunisia,July 15 2020,1319
Tunisia,July 16 2020,1327
Tunisia,July 17 2020,1336
Tunisia,July 18 2020,1348
Tunisia,July 19 2020,1374
Tunisia,July 20 2020,1381
Tunisia,July 21 2020,1389
Tunisia,July 22 2020,1394
Tunisia,July 23 2020,1406
Tunisia,July 24 2020,1425
Tunisia,July 25 2020,1443
Tunisia,July 26 2020,1452
Tunisia,July 27 2020,1455
Tunisia,July 28 2020,1468
Tunisia,July 29 2020,1488
Tunisia,July 30 2020,1514
Tunisia,July 31 2020,1535
Tunisia,August 1 2020,1552
Tunisia,August 2 2020,1561
Tunisia,August 3 2020,1565
Tunisia,August 4 2020,1584
Tunisia,August 5 2020,1601
Tunisia,August 6 2020,1642
Tunisia,August 7 2020,1656
Tunisia,August 8 2020,1678
Tunisia,August 9 2020,1697
Tunisia,August 10 2020,1717
Tunisia,August 11 2020,1738
Tunisia,August 12 2020,1780
Tunisia,August 13 2020,1847
Tunisia,August 14 2020,1903
Tunisia,August 15 2020,2023
Tunisia,August 16 2020,2107
Tunisia,August 17 2020,2185
Tunisia,August 18 2020,2314
Tunisia,August 19 2020,2427
Tunisia,August 20 2020,2543
Tunisia,August 21 2020,2607
Tunisia,August 22 2020,2738
Tunisia,August 23 2020,2818
Tunisia,August 24 2020,2893
Tunisia,August 25 2020,3069
Tunisia,August 26 2020,3206
Tunisia,August 27 2020,3323
Tunisia,August 28 2020,3461
Tunisia,August 29 2020,3572
Tunisia,August 30 2020,3685
Tunisia,August 31 2020,3803
Tunisia,September 1 2020,3963
Tunisia,September 2 2020,4196
Tunisia,September 3 2020,4394
Tunisia,September 4 2020,4542
Tunisia,September 5 2020,4776
Tunisia,September 6 2020,5041
Tunisia,September 7 2020,5124
Tunisia,September 8 2020,5417
Tunisia,September 9 2020,5417
Tunisia,September 10 2020,5882
Tunisia,September 11 2020,6259
Tunisia,September 12 2020,6635
Tunisia,September 13 2020,6635
Tunisia,September 14 2020,7382
Tunisia,September 15 2020,7623
Tunisia,September 16 2020,8100
Tunisia,September 17 2020,8570
Tunisia,September 18 2020,8570
Tunisia,September 19 2020,9110
Tunisia,September 20 2020,10732
Tunisia,September 21 2020,11260
Tunisia,September 22 2020,11260
Tunisia,September 23 2020,12479
Tunisia,September 24 2020,13305
Tunisia,September 25 2020,14392
Tunisia,September 26 2020,14392
Tunisia,September 27 2020,16114
Tunisia,September 28 2020,16114
Tunisia,September 29 2020,17405
Tunisia,September 30 2020,18413
Tunisia,October 1 2020,18413
Tunisia,October 2 2020,19721
Tunisia,October 3 2020,20944
Tunisia,October 4 2020,22230
Tunisia,October 5 2020,22230
Tunisia,October 6 2020,22230
Tunisia,October 7 2020,24542
Tunisia,October 8 2020,26899
Tunisia,October 9 2020,26899
Tunisia,October 10 2020,31259
Tunisia,October 11 2020,32556
Tunisia,October 12 2020,32556
Tunisia,October 13 2020,32556
Tunisia,October 14 2020,34790
Tunisia,October 15 2020,34790
Tunisia,October 16 2020,34790
Tunisia,October 17 2020,40542
Tunisia,October 18 2020,40542
Tunisia,October 19 2020,42727
Tunisia,October 20 2020,44450
Tunisia,October 21 2020,45892
Tunisia,October 22 2020,45892
Tunisia,October 23 2020,47214
Tunisia,October 24 2020,48799
Tunisia,October 25 2020,48799
Tunisia,October 26 2020,52399
Tunisia,October 27 2020,52399
Tunisia,October 28 2020,54278
Tunisia,October 29 2020,54278
Tunisia,October 30 2020,58029
Tunisia,October 31 2020,59813
Tunisia,November 1 2020,61115
Tunisia,November 2 2020,61906
Tunisia,November 3 2020,63126
Tunisia,November 4 2020,64363
Tunisia,November 5 2020,66334
Tunisia,November 6 2020,66334
Tunisia,November 7 2020,69543
Tunisia,November 8 2020,71119
Tunisia,November 9 2020,71569
Tunisia,November 10 2020,72993
Tunisia,November 11 2020,74522
Tunisia,November 12 2020,76106
Tunisia,November 13 2020,77668
Tunisia,November 14 2020,79339
Tunisia,November 15 2020,80404
Tunisia,November 16 2020,81003
Tunisia,November 17 2020,81723
Tunisia,November 18 2020,83772
Tunisia,November 19 2020,83772
Tunisia,November 20 2020,86265
Tunisia,November 21 2020,87471
Tunisia,November 22 2020,88711
Tunisia,November 23 2020,89196
Tunisia,November 24 2020,90213
Tunisia,November 25 2020,91307
Tunisia,November 26 2020,92475
Tunisia,November 27 2020,93770
Tunisia,November 28 2020,94980
Tunisia,November 29 2020,96251
Tunisia,November 30 2020,96769
Tunisia,December 1 2020,96769
Tunisia,December 2 2020,99280
Tunisia,December 3 2020,99280
Tunisia,December 4 2020,101900
Tunisia,December 5 2020,102991
Tunisia,December 6 2020,104002
Tunisia,December 7 2020,104329
Tunisia,December 8 2020,105445
Tunisia,December 9 2020,106856
Tunisia,December 10 2020,107814
Tunisia,December 11 2020,109104
Tunisia,December 12 2020,110393
Tunisia,December 13 2020,111361
Tunisia,December 14 2020,111361
Tunisia,December 15 2020,113241
Tunisia,December 16 2020,114547
Tunisia,December 17 2020,115966
Tunisia,December 18 2020,117582
Tunisia,December 19 2020,119151
Tunisia,December 20 2020,120687
Tunisia,December 21 2020,121718
Tunisia,December 22 2020,123323
Tunisia,December 23 2020,125000
Tunisia,December 24 2020,126752
Tunisia,December 25 2020,128578
Tunisia,December 26 2020,130230
Tunisia,December 27 2020,131592
Tunisia,December 28 2020,133204
Tunisia,December 29 2020,134802
Tunisia,December 30 2020,137216
Tunisia,December 31 2020,139140
Tunisia,January 1 2021,140557
Tunisia,January 2 2021,141979
Tunisia,January 3 2021,143544
Tunisia,January 4 2021,144796
Tunisia,January 5 2021,147061
Tunisia,January 6 2021,149881
Tunisia,January 7 2021,152254
Tunisia,January 8 2021,154903
Tunisia,January 9 2021,157514
Tunisia,January 10 2021,159276
Tunisia,January 11 2021,162350
Tunisia,January 12 2021,164936
Tunisia,January 13 2021,168568
Tunisia,January 14 2021,170895
Tunisia,January 15 2021,175065
Tunisia,January 16 2021,177231
Tunisia,January 17 2021,180090
Tunisia,January 18 2021,181885
Tunisia,January 19 2021,184483
Tunisia,January 20 2021,188373
Tunisia,January 21 2021,190884
Tunisia,January 22 2021,193273
Tunisia,January 23 2021,195314
Tunisia,January 24 2021,197373
Tunisia,January 25 2021,198636
Tunisia,January 26 2021,200662
Tunisia,January 27 2021,202323
Tunisia,January 28 2021,204351
Tunisia,January 29 2021,206030
Tunisia,January 30 2021,207468
Tunisia,January 31 2021,208885
Tunisia,February 1 2021,210045
Tunisia,February 2 2021,211412
Tunisia,February 3 2021,212679
Tunisia,February 4 2021,213949
Tunisia,February 5 2021,215112
Tunisia,February 6 2021,216176
Tunisia,February 7 2021,217086
Tunisia,February 8 2021,217753
Tunisia,February 9 2021,218564
Tunisia,February 10 2021,219650
Tunisia,February 11 2021,220478
Tunisia,February 12 2021,221455
Tunisia,February 13 2021,222504
Tunisia,February 14 2021,223244
Tunisia,February 15 2021,223549
Tunisia,February 16 2021,224329
Tunisia,February 17 2021,225116
Tunisia,February 18 2021,226015
Tunisia,February 19 2021,226740
Tunisia,February 20 2021,227643
Tunisia,February 21 2021,228362
Tunisia,February 22 2021,228937
Tunisia,February 23 2021,229781
Tunisia,February 24 2021,230443
Tunisia,February 25 2021,231298
Tunisia,February 26 2021,231964
Tunisia,February 27 2021,232615
Tunisia,February 28 2021,233277
Tunisia,March 1 2021,233669
Tunisia,March 2 2021,234231
Tunisia,March 3 2021,235008
Tunisia,March 4 2021,235643
Tunisia,March 5 2021,236356
Tunisia,March 6 2021,237028
Tunisia,March 7 2021,237704
Tunisia,March 8 2021,238017
Tunisia,March 9 2021,238613
Tunisia,March 10 2021,239368
Tunisia,March 11 2021,239977
Tunisia,March 12 2021,240617
Tunisia,March 13 2021,241257
Tunisia,March 14 2021,241834
Tunisia,March 15 2021,242124
Tunisia,March 16 2021,242673
Tunisia,March 17 2021,243439
Tunisia,March 18 2021,243935
Tunisia,March 19 2021,244776
Tunisia,March 20 2021,245405
Tunisia,March 21 2021,245706
Tunisia,March 22 2021,245923
Tunisia,March 23 2021,246507
Tunisia,March 24 2021,247254
Tunisia,March 25 2021,248037
Tunisia,March 26 2021,248782
Tunisia,March 27 2021,249703
Tunisia,March 28 2021,250565
Tunisia,March 29 2021,251169
Tunisia,March 30 2021,252171
Tunisia,March 31 2021,254018
Tunisia,April 1 2021,255308
Tunisia,April 2 2021,256931
Tunisia,April 3 2021,258335
Tunisia,April 4 2021,260044
Tunisia,April 5 2021,261177
Tunisia,April 6 2021,263043
Tunisia,April 7 2021,264994
Tunisia,April 8 2021,266827
Tunisia,April 9 2021,268837
Tunisia,April 10 2021,270297
Tunisia,April 11 2021,271861
Tunisia,April 12 2021,272940
Turkey,January 22 2020,0
Turkey,January 23 2020,0
Turkey,January 24 2020,0
Turkey,January 25 2020,0
Turkey,January 26 2020,0
Turkey,January 27 2020,0
Turkey,January 28 2020,0
Turkey,January 29 2020,0
Turkey,January 30 2020,0
Turkey,January 31 2020,0
Turkey,February 1 2020,0
Turkey,February 2 2020,0
Turkey,February 3 2020,0
Turkey,February 4 2020,0
Turkey,February 5 2020,0
Turkey,February 6 2020,0
Turkey,February 7 2020,0
Turkey,February 8 2020,0
Turkey,February 9 2020,0
Turkey,February 10 2020,0
Turkey,February 11 2020,0
Turkey,February 12 2020,0
Turkey,February 13 2020,0
Turkey,February 14 2020,0
Turkey,February 15 2020,0
Turkey,February 16 2020,0
Turkey,February 17 2020,0
Turkey,February 18 2020,0
Turkey,February 19 2020,0
Turkey,February 20 2020,0
Turkey,February 21 2020,0
Turkey,February 22 2020,0
Turkey,February 23 2020,0
Turkey,February 24 2020,0
Turkey,February 25 2020,0
Turkey,February 26 2020,0
Turkey,February 27 2020,0
Turkey,February 28 2020,0
Turkey,February 29 2020,0
Turkey,March 1 2020,0
Turkey,March 2 2020,0
Turkey,March 3 2020,0
Turkey,March 4 2020,0
Turkey,March 5 2020,0
Turkey,March 6 2020,0
Turkey,March 7 2020,0
Turkey,March 8 2020,0
Turkey,March 9 2020,0
Turkey,March 10 2020,0
Turkey,March 11 2020,1
Turkey,March 12 2020,1
Turkey,March 13 2020,5
Turkey,March 14 2020,5
Turkey,March 15 2020,6
Turkey,March 16 2020,18
Turkey,March 17 2020,47
Turkey,March 18 2020,98
Turkey,March 19 2020,192
Turkey,March 20 2020,359
Turkey,March 21 2020,670
Turkey,March 22 2020,1236
Turkey,March 23 2020,1529
Turkey,March 24 2020,1872
Turkey,March 25 2020,2433
Turkey,March 26 2020,3629
Turkey,March 27 2020,5698
Turkey,March 28 2020,7402
Turkey,March 29 2020,9217
Turkey,March 30 2020,10827
Turkey,March 31 2020,13531
Turkey,April 1 2020,15679
Turkey,April 2 2020,18135
Turkey,April 3 2020,20921
Turkey,April 4 2020,23934
Turkey,April 5 2020,27069
Turkey,April 6 2020,30217
Turkey,April 7 2020,34109
Turkey,April 8 2020,38226
Turkey,April 9 2020,42282
Turkey,April 10 2020,47029
